query,std reasoner,std nodes explored,std min depth,success,time
1,std,3,2,True,0.0006386730000000895
2,std,2,1,True,0.0001489469999995663
3,std,2,1,True,0.00026906100000001487
4,std,2,1,True,0.00027155399999934104
5,std,1000000,0,False,77.616729555
6,std,2,1,True,0.0003128299999985984
7,std,2,1,True,0.00030509199999073644
8,std,2,1,True,0.0003098140000048488
9,std,1000000,0,False,73.44413848200001
10,std,1000000,0,False,80.139716719
11,std,2,1,True,0.0002893890000166266
12,std,3,2,True,0.0005648739999912777
13,std,2,1,True,0.00030522999998083833
14,std,4,2,True,0.0006633729999805382
15,std,2,1,True,0.00047372899999231777
16,std,1000000,0,False,87.31528367800001
17,std,18,3,True,0.004053897000005691
18,std,1000000,0,False,83.90222036200004
19,std,4,3,True,0.0009442730000159827
20,std,1000000,0,False,77.89168587300003
21,std,1000000,0,False,71.46198468399996
22,std,1000000,0,False,80.89368254700003
23,std,1000000,0,False,61.54279195100003
24,std,2,1,True,0.0002955380000457808
25,std,1000000,0,False,82.52853149299995
26,std,2,1,True,0.00042294899992612045
27,std,2,1,True,0.00035186000002340734
28,std,1000000,0,False,72.82225888599999
29,std,2,1,True,0.00038573699998778466
30,std,3,2,True,0.0006640220000235786
31,std,1000000,0,False,83.29371457700006
32,std,1000000,0,False,86.44991940099999
33,std,2,1,True,0.00039602899983037787
34,std,2,1,True,0.0005103110001982714
35,std,1000000,0,False,89.615938486
36,std,1000000,0,False,92.59226468799989
37,std,3,2,True,0.0007015499998033192
38,std,1000000,0,False,73.5812306790001
39,std,1000000,0,False,79.61034589099995
40,std,1000000,0,False,88.21070043500004
41,std,1000000,0,False,97.53551711799992
42,std,3,2,True,0.0007217329998638888
43,std,94,3,True,0.01698671600001944
44,std,3,2,True,0.000902547999885428
45,std,1000000,0,False,83.62962660300013
46,std,1000000,0,False,79.60876549699992
47,std,18,3,True,0.002940796000075352
48,std,1000000,0,False,92.8494375969999
49,std,1000000,0,False,76.81765092199998
50,std,1000000,0,False,80.37471605199994
51,std,1000000,0,False,74.64510711600019
52,std,1000000,0,False,69.09164978099989
53,std,48179,5,True,2.8515641700000742
54,std,7,4,True,0.001730742999825452
55,std,3,2,True,0.0005367989997466793
56,std,1000000,0,False,82.14386357099966
57,std,1000000,0,False,73.84637043300017
58,std,2,1,True,0.00035089199991489295
59,std,1000000,0,False,80.00562247900007
60,std,19,4,True,0.004120642000088992
61,std,6,4,True,0.0011378429999240325
62,std,446431,3,True,31.809608934000153
63,std,1000000,0,False,84.28798558800008
64,std,4,3,True,0.001056527999935497
65,std,11,3,True,0.002565354000125808
66,std,2,1,True,0.0005235900002844573
67,std,2,1,True,0.00036097399970458355
68,std,2,1,True,0.00036964099990655086
69,std,2,1,True,0.0003430450001360441
70,std,2,1,True,0.00047938100033206865
71,std,2,1,True,0.0003319330003250798
72,std,2,1,True,0.00047314999983427697
73,std,4,3,True,0.000913287000003038
74,std,1000000,0,False,100.34138626599997
75,std,3,2,True,0.0008091439999589056
76,std,2,1,True,0.00047013600033096736
77,std,1000000,0,False,80.13356787599969
78,std,4066,9,True,0.27773091500012015
79,std,2,1,True,0.00038297099990813877
80,std,1000000,0,False,85.93665763100034
81,std,1000000,0,False,80.18611924300012
82,std,446433,5,True,33.922012015999826
83,std,1000000,0,False,70.60476218999975
84,std,2,1,True,0.0003545690001374169
85,std,2,1,True,0.0005436980000013136
86,std,18,2,True,0.003288149000127305
87,std,1000000,0,False,99.82010904500021
88,std,1000000,0,False,80.11115701100016
89,std,4,3,True,0.0007622180000907974
90,std,2,1,True,0.0003948439998566755
91,std,1000000,0,False,78.5209614940004
92,std,3,2,True,0.0006200259999786795
93,std,12,4,True,0.0024917660002756747
94,std,1000000,0,False,76.47920198300017
95,std,1000000,0,False,84.84845037000014
96,std,1000000,0,False,85.37086507699996
97,std,5,2,True,0.001245579999704205
98,std,2,1,True,0.0003379680001671659
99,std,1000000,0,False,79.07709567600023
100,std,1000000,0,False,90.77346750600009
